ProblemName,Permutation,T_lp-bb,T_lp-bb-confgraph,T_lp-bb-no-lp,N_lp-bb,N_lp-bb-confgraph,N_lp-bb-no-lp,DI_lp-bb,DI_lp-bb-confgraph,DI_lp-bb-no-lp,TQ+1_lp-bb,TQ+1_lp-bb-confgraph,TQ+1_lp-bb-no-lp,NQ+100_lp-bb,NQ+100_lp-bb-confgraph,NQ+100_lp-bb-no-lp,DIQ_lp-bb,DIQ_lp-bb-confgraph,DIQ_lp-bb-no-lp
sssd15-04persp,2,7200,7200,7200,4449143,4426111,4429787,71950.84,71976.2,71968.93,1,1,1,1.00436941168025,0.999170181993356,1,0.999748641531839,1.00010101581335,1
sssd15-06,0,7200,7200,7200,5162082,4118338,4882716,125959.8,132814.11,130884.94,1,1,1,1.05721411578892,0.843455497811099,1,0.9623704606504,1.01473943449873,1
sssd15-06,1,7200,7200,7200,5273476,5000047,5315021,122320.07,122981.11,122052.44,1,1,1,0.992183621031393,0.940740013256518,1,1.00219274600328,1.00760877865285,1
sssd15-06,2,7200,7200,7200,4057915,3427137,3782018,124257.01,127399.19,127036.72,1,1,1,1.07294775044036,0.906168712874638,1,0.978118846267441,1.00285326951137,1
sssd15-06persp,0,7200,7200,7200,4632572,3753536,3514660,121262.24,121531.8,121963.94,1,1,1,1.31806211519421,1.06796367319532,1,0.994246660119376,0.996456821581854,1
sssd15-06persp,1,7200,7200,7200,5383925,3857478,3829182,119337.38,120272.01,120515.83,1,1,1,1.40601423452229,1.00738937482275,1,0.990221616529546,0.997976863288416,1
sssd15-06persp,2,7200,7200,7200,3776371,3965778,3865144,123103.22,119626.39,121299.77,1,1,1,0.977033015250784,1.02603561379307,1,1.01486771162056,0.986204590495102,1
sssd15-08,0,7200,7200,7200,7784970,7164473,6021881,108625.36,108509.2,24622.3,1,1,1,1.29277558331718,1.18973689887099,1,4.41166584762593,4.40694817299765,1
sssd15-08,1,7200,7200,7200,7429088,6887442,6780030,78176.09,107766.91,108060.4,1,1,1,1.09572943291648,1.01584217411761,1,0.72344809014218,0.997284018937557,1
sssd15-08,2,7200,7200,7200,7571929,7575259,6688263,105777.58,27693.57,107475.22,1,1,1,1.13211992231881,1.1326178019943,1,0.984204358921061,0.257674001504719,1
sssd15-08persp,0,7200,7200,7200,4926481,4930441,5080567,106049.45,106038.97,106170.46,1,1,1,0.969672092266626,0.970451517487763,1,0.998860229107041,0.998761519918064,1
sssd15-08persp,1,7200,7200,7200,5023372,5015948,4877459,104063.4,104072.53,106207,1,1,1,1.02991516863251,1.02839309580878,1,0.979816772905741,0.979902737107724,1
sssd15-08persp,2,7200,7200,7200,4930711,4927826,4802730,104471.25,104478.47,104402.86,1,1,1,1.0266469977076,1.02604631019628,1,1.00065505868326,1.0007242138769,1
sssd16-07,0,7200,7200,7200,5425514,5716050,4928361,101179.54,102595.28,102838.2,1,1,1,1.10087388334817,1.1598245375179,1,0.983871168495754,0.99763784274715,1
sssd16-07,1,7200,7200,7200,5683511,4986753,4969603,102496.95,104270.97,104723.81,1,1,1,1.1436520452027,1.00345091044676,1,0.97873587677912,0.99567586397019,1
sssd16-07,2,7200,7200,7200,5330357,5121490,5174249,101004.61,102125.5,102194.98,1,1,1,1.03016959234872,0.989803741494824,1,0.988351971887465,0.999320123160648,1
sssd16-07persp,0,7200,7200,7200,3267544,3198766,3280317,102529.67,102501.43,102511.42,1,1,1,0.996106287706715,0.975140050792323,1,1.00017802894546,0.999902547443007,1
sssd16-07persp,1,7200,7200,7200,4117293,4095683,4131779,100848.04,100852.1,100845.99,1,1,1,0.996494089008899,0.991264022978407,1,1.00002032802692,1.00006058743635,1
sssd16-07persp,2,7200,7200,7200,4300106,4300292,4262899,102795.15,102801.19,102811.71,1,1,1,1.00872789320382,1.00877152445966,1,0.999838928853532,0.999897677025312,1
sssd18-06,0,7200,7200,7200,3248189,3091336,2980222,100232.65,100897.63,100738.98,1,1,1,1.08991209674659,1.0372825486642,1,0.99497384230017,1.00157486208417,1
sssd18-06,1,7200,7200,7200,3120211,3550580,3608497,100025.47,101484.98,102366.73,1,1,1,0.864688132257495,0.983950272086354,1,0.977128701874134,0.991386361564934,1
sssd18-06,2,7200,7200,7200,3682901,3248367,3471056,103249.68,104949.2,105341.31,1,1,1,1.06103010063506,0.935845868062398,1,0.980144256797262,0.996277718589222,1
sssd18-06persp,0,7200,7200,7200,1681005,1670988,1667473,100312.82,100319.72,100323.55,1,1,1,1.00811478717873,1.00210785374913,1,0.999893046049507,0.999961823520001,1
sssd18-06persp,1,7200,7200,7200,1985522,1969851,1934599,99789.8,99809.68,99818.55,1,1,1,1.02632089022634,1.01822092222098,1,0.999711977382961,0.999911138761282,1
sssd18-06persp,2,7200,7200,7200,1894518,1900839,1882656,100840.58,100826.57,100843.93,1,1,1,1.00630033844003,1.00965765080552,1,0.999966780350587,0.99982785280185,1
sssd18-08,0,7200,7200,7200,4932274,4677144,5140728,63363.65,78192.16,167192.28,1,1,1,0.959451279054658,0.909823086864606,1,0.378986697232671,0.46767805307757,1
sssd18-08,1,7200,7200,7200,5925608,5258631,5000594,158915.92,163703.97,163557.66,1,1,1,1.18497712517503,1.05160023788698,1,0.971620161354717,1.00089454691391,1
sssd18-08,2,7200,7200,7200,5939454,4914887,4855505,161538.51,164690.77,98556.7,1,1,1,1.22323665125149,1.01222957798256,1,1.6390413842996,1.67102561266763,1
sssd18-08persp,0,7200,7200,7200,2768022,2781376,3522615,159504.81,159324.3,160724.42,1,1,1,0.785792208566404,0.789583034676379,1,0.99241179405096,0.991288691537975,1
sssd18-08persp,1,7200,7200,7200,2721052,3419202,3256501,159270.52,160754.46,160645.57,1,1,1,0.835580410372655,1.0499603727936,1,0.991440473584176,1.00067782759276,1
sssd18-08persp,2,7200,7200,7200,3563832,2733015,3635479,160049.57,161130.07,159855.73,1,1,1,0.980292822683814,0.751768837921002,1,1.00121259338029,1.00797181308421,1
sssd20-04,0,7200,7200,7200,2734596,2736260,2690820,108998.9,108998.91,109152.74,1,1,1,1.01626804215659,1.01688641802804,1,0.998590598825096,0.998590690439837,1
sssd20-04,1,7200,7200,7200,3320126,3458520,4005453,112422.51,112421.4,111738.23,1,1,1,0.828905771562628,0.86345630678211,1,1.00612395596386,1.00611402203167,1
sssd20-04,2,7200,7200,7200,3498028,3510041,3372152,111581.28,111574.44,110733.78,1,1,1,1.03732698505331,1.04088929297099,1,1.00765349110272,1.00759172133382,1
sssd20-04persp,0,7200,7200,7200,1383764,1376886,1383131,101265.46,101280.33,101265.98,1,1,1,1.00045762421461,0.99548520818287,1,0.999994865007972,1.00014170603,1
sssd20-04persp,1,7200,7200,7200,1417868,1428709,1444610,101672.21,101979.77,100553.39,1,1,1,0.981489710737795,0.988993638861778,1,1.01112662636237,1.0141852999685,1
sssd20-04persp,2,7200,7200,7200,1494748,1503333,1506606,102587.49,102570.15,102566.98,1,1,1,0.992129851477329,0.997827711577441,1,1.00019996688993,1.00003090663291,1
sssd20-08,0,7200,7200,7200,3851442,4279996,3830078,104998.35,105183.55,105142.1,1,1,1,1.00557780865537,1.11746660337979,1,0.998632802654693,1.00039422838235,1
sssd20-08,1,7200,7200,7200,4088987,4352393,3776591,100224.76,100048.58,99950.3,1,1,1,1.08271685451629,1.15246203621106,1,1.00274596474448,1.00098328869448,1
sssd20-08,2,7200,7200,7200,3818790,3984850,3437432,103022.34,103356.83,103436.62,1,1,1,1.11093947634524,1.15924739027884,1,0.995994842058838,0.999228609751556,1
sssd20-08persp,0,7200,7200,7200,2203728,2279362,2034117,99416.06,99151.41,99710.95,1,1,1,1.08337901020393,1.12055990093486,1,0.997042551495097,0.994388379611266,1
sssd20-08persp,1,7200,7200,7200,2403480,2400759,2406408,99255.63,99256.67,99253.08,1,1,1,0.998783299286767,0.997652615324778,1,1.00002569189792,1.00003617016218,1
sssd20-08persp,2,7200,7200,7200,2267035,2269067,1944331,99092.18,99089.19,99240.26,1,1,1,1.16596320465987,1.16700824045698,1,0.998507863643243,0.998477734741928,1
sssd22-08,0,7200,7200,7200,3026969,3810869,3866790,110187.79,110788.82,110597.23,1,1,1,0.78281745795717,0.985538507689642,1,0.996297918130499,1.00173232186737,1
sssd22-08,1,7200,7200,7200,3261502,3262202,3036051,105706.21,105698.06,105803.35,1,1,1,1.0742555294516,1.07448608451951,1,0.999081881622841,0.999004851925766,1
sssd22-08,2,7200,7200,7200,2885184,3271943,3472333,107307.99,107562.44,107740.84,1,1,1,0.830911352357266,0.942291183156017,1,0.995982489091416,0.998344174780891,1
sssd22-08persp,0,7200,7200,7200,2027991,2004313,2033453,106387.29,106627.99,106379.69,1,1,1,0.997314060661315,0.985670400525582,1,1.00007144220856,1.00233409215613,1
sssd22-08persp,1,7200,7200,7200,1798917,1785565,1830194,107102.37,107110.86,106630.61,1,1,1,0.982911488536814,0.975616485657496,1,1.00442424553325,1.00450386619752,1
sssd22-08persp,2,7200,7200,7200,2020736,2032054,1700274,107037.05,107023.96,106305.03,1,1,1,1.18846559639232,1.19512177909095,1,1.00688603352071,1.00676289729658,1
sssd25-04,0,7200,7200,7200,4640274,4577915,3471234,135061.94,135072.1,135311.75,1,1,1,1.33676966837533,1.31880568104366,1,0.998153818866432,0.998228904732959,1
sssd25-04,1,7200,7200,7200,2381072,2382696,1977139,130806.32,130807.14,131200,1,1,1,1.20429143871833,1.20511278606178,1,0.996999390243902,0.997005640243902,1
sssd25-04,2,7200,7200,7200,2555729,2524849,2556967,135399.06,136020.2,135923.24,1,1,1,0.999515851559619,0.987439515663845,1,0.996143558673263,1.0007133437961,1
sssd25-04persp,0,7200,7200,7200,1522558,1455918,1463300,127006.06,126559.19,126547.77,1,1,1,1.04049337160038,0.994955582889162,1,1.00362147827654,1.00009024260167,1
sssd25-04persp,1,7200,7200,7200,1527874,1531526,1535486,125527.16,125520.54,125377.01,1,1,1,0.99504293474934,0.997421179927402,1,1.00119758797885,1.00114478723013,1
sssd25-04persp,2,7200,7200,7200,1542828,1531435,1544843,126124.7,126139.82,126118.63,1,1,1,0.998695744762104,0.99132136266516,1,1.00004812928907,1.00016801641439,1
sssd25-08,0,7200,7200,7200,2591507,2674024,2575266,93799.52,93798.52,93816.15,1,1,1,1.00630628811594,1.03834717084873,1,0.999822738409112,0.999812079263538,1
sssd25-08,1,7200,7200,7200,2770803,2770866,2377275,91772.92,91770.74,91916.17,1,1,1,1.16553046953047,1.16555696934644,1,0.998441514697577,0.998417797434336,1
sssd25-08,2,7200,7200,7200,2524270,2677841,2647388,92703.47,92700.57,92493.08,1,1,1,0.953496295356202,1.01150260171151,1,1.0022746566554,1.00224330295845,1
sssd25-08persp,0,7200,7200,7200,1725530,1745938,1716834,90515.33,90496.01,90515.89,1,1,1,1.00506484232941,1.01695114663697,1,0.999993813240968,0.999780370054363,1
sssd25-08persp,1,7200,7200,7200,1674815,1690700,1810462,90643.9,90633.11,89447.01,1,1,1,0.925080168478075,0.933853687418602,1,1.01338099507183,1.01326036499152,1
sssd25-08persp,2,7200,7200,7200,1600393,1625911,1623602,90232.49,90208.6,90216.58,1,1,1,0.985706120950766,1.00142205897388,1,1.00017635339313,0.999911546192507,1
st_e13,0,0.5,0.5,0.5,1,1,1,1,0,0,1,1,1,1,1,1,inf,0,0
st_e13,1,0.5,0.5,0.5,1,1,1,0,1,0,1,1,1,1,1,1,0,inf,0
st_e13,2,0.5,0.5,0.5,1,1,1,0,1,0,1,1,1,1,1,1,0,inf,0
st_e14,0,0.5,0.5,0.5,3,3,3,4.28,4.45,4.76,1,1,1,1,1,1,0.899159663865546,0.934873949579832,1
st_e14,1,0.5,0.5,0.5,2,2,2,5.18,4.79,4.96,1,1,1,1,1,1,1.04435483870968,0.965725806451613,1
st_e14,2,0.5,0.5,0.5,2,2,2,5.08,4.55,4.98,1,1,1,1,1,1,1.02008032128514,0.913654618473896,1
st_e15,0,0.5,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
st_e15,1,0.5,0.5,0.5,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
st_e15,2,0.5,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
st_e27,0,0.5,0.5,0.5,1,1,1,1.25,0.5,0.25,1,1,1,1,1,1,5,2,1
st_e27,1,0.5,0.5,0.5,1,1,1,1,1.24,0.24,1,1,1,1,1,1,4.16666666666667,5.16666666666667,1
st_e27,2,0.5,0.5,0.5,1,1,1,1.24,1,0.24,1,1,1,1,1,1,5.16666666666667,4.16666666666667,1
st_e29,0,0.5,0.5,0.5,2,2,2,0.2,0.14,1.15,1,1,1,1,1,1,0.173913043478261,0.121739130434783,1
st_e29,1,0.5,0.5,0.5,2,2,2,0.24,0.19,0.2,1,1,1,1,1,1,1.2,0.95,1
st_e29,2,0.5,0.5,0.5,1,1,1,1.19,1.19,0.21,1,1,1,1,1,1,5.66666666666667,5.66666666666667,1
st_e31,0,2.76,2.79,2.84,575,575,575,57.89,58.66,60.28,0.979166666666667,0.986979166666667,1,1,1,1,0.960351692103517,0.973125414731254,1
st_e31,1,3.12,3.1,3.04,595,595,595,55.05,54.58,55.65,1.01980198019802,1.01485148514851,1,1,1,1,0.98921832884097,0.980772686433064,1
st_e31,2,2.95,3.03,2.95,601,601,601,61.21,62.52,60.98,1,1.02025316455696,1,1,1,1,1.00377172843555,1.02525418169892,1
st_e32,0,2.95,3.03,2.63,760,804,658,141.08,143.82,130.07,1.08815426997245,1.11019283746556,1,1.13456464379947,1.19261213720317,1,1.08464672868455,1.10571230875682,1
st_e32,1,3.42,3.86,3.62,822,1273,1102,132.83,163.36,166.69,0.956709956709957,1.05194805194805,1,0.767054908485857,1.14226289517471,1,0.796868438418621,0.980022796808447,1
st_e32,2,3.09,3.32,4.2,701,1016,1330,132.91,143.84,173.82,0.786538461538462,0.830769230769231,1,0.56013986013986,0.78041958041958,1,0.764641583247037,0.827522724657692,1
st_e35,0,33.61,21.71,21.57,13043,6981,6981,625.31,585.56,585.01,1.53345148427116,1.00620292423571,1,1.85609377206609,1,1,1.06888771132117,1.00094015486915,1
st_e35,1,19.25,19.46,18.29,7731,4811,4701,338.48,563.69,560.98,1.049766718507,1.0606531881804,1,1.63111851697563,1.02291189335555,1,0.603372669257371,1.00483083175871,1
st_e35,2,12.13,8.22,8.15,2841,2661,2661,341.8,318.45,316.63,1.43497267759563,1.00765027322404,1,1.06519377037305,1,1,1.079493415027,1.00574803398288,1
st_e36,0,0.7,0.63,0.63,367,367,367,12.06,10.83,10.14,1.04294478527607,1,1,1,1,1,1.18934911242604,1.06804733727811,1
st_e36,1,0.65,0.62,0.65,367,367,367,11.12,9.88,11.04,1,0.981818181818182,1,1,1,1,1.00724637681159,0.894927536231884,1
st_e36,2,0.63,0.69,0.68,367,367,367,9.99,11.83,11.52,0.970238095238095,1.00595238095238,1,1,1,1,0.8671875,1.02690972222222,1
st_e38,0,0.5,0.5,0.5,2,2,2,2.25,1.14,1,1,1,1,1,1,1,2.25,1.14,1
st_e38,1,0.5,0.5,0.5,2,2,2,2.12,1.61,1.35,1,1,1,1,1,1,1.57037037037037,1.19259259259259,1
st_e38,2,0.5,0.5,0.5,2,2,2,2.14,1.37,2.27,1,1,1,1,1,1,0.942731277533039,0.60352422907489,1
st_e40,0,0.5,0.5,0.5,26,26,26,3.71,3.74,3.73,1,1,1,1,1,1,0.994638069705094,1.00268096514745,1
st_e40,1,0.5,0.5,0.5,29,29,29,3.34,3.03,2.59,1,1,1,1,1,1,1.28957528957529,1.16988416988417,1
st_e40,2,0.5,0.5,0.5,26,26,26,3.51,3.25,2.97,1,1,1,1,1,1,1.18181818181818,1.09427609427609,1
st_miqp1,0,0.5,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
st_miqp1,1,0.5,0.5,0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
st_miqp1,2,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_miqp2,0,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
st_miqp2,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
st_miqp2,2,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
st_miqp3,0,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_miqp3,1,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_miqp3,2,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_miqp4,0,0.5,0.5,0.5,1,1,1,1,1,0,1,1,1,1,1,1,inf,inf,0
st_miqp4,1,0.5,0.5,0.5,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
st_miqp4,2,0.5,0.5,0.5,1,1,1,1,0.39,0,1,1,1,1,1,1,inf,inf,0
st_miqp5,0,0.5,0.5,0.5,1,1,1,0.42,0.42,0.42,1,1,1,1,1,1,1,1,1
st_miqp5,1,0.5,0.5,0.5,1,1,1,0.42,0.42,0.42,1,1,1,1,1,1,1,1,1
st_miqp5,2,0.5,0.5,0.5,1,1,1,0.85,0.42,0.42,1,1,1,1,1,1,2.02380952380952,1,1
st_test1,0,0.5,0.5,0.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
st_test1,1,0.5,0.5,0.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
st_test1,2,0.5,0.5,0.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
st_test2,0,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test2,1,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test2,2,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test3,0,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test3,1,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test3,2,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test4,0,0.5,0.5,0.5,1,1,1,0,0.53,0,1,1,1,1,1,1,0,inf,0
st_test4,1,0.5,0.5,0.5,1,1,1,0.53,0,0,1,1,1,1,1,1,inf,0,0
st_test4,2,0.5,0.5,0.5,1,1,1,0,1,0,1,1,1,1,1,1,0,inf,0
st_test5,0,0.5,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
st_test5,1,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test5,2,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test6,0,0.5,0.5,0.5,1,1,1,0,1,0,1,1,1,1,1,1,0,inf,0
st_test6,1,0.5,0.5,0.5,1,1,1,0,1,0,1,1,1,1,1,1,0,inf,0
st_test6,2,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test8,0,0.5,0.5,0.5,1,1,1,0,1,0,1,1,1,1,1,1,0,inf,0
st_test8,1,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_test8,2,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
st_testgr1,0,0.5,0.5,0.5,16,14,14,0.48,0.07,1,1,1,1,1.01754385964912,1,1,0.48,0.07,1
st_testgr1,1,0.5,0.5,0.5,18,28,28,0.03,0.01,1,1,1,1,0.921875,1,1,0.03,0.01,1
st_testgr1,2,0.5,0.5,0.5,18,28,28,1.01,0.03,0.03,1,1,1,0.921875,1,1,33.6666666666667,1,1
st_testgr3,0,0.5,0.5,0.5,4,4,4,0.06,0,0.01,1,1,1,1,1,1,6,0,1
st_testgr3,1,0.5,0.5,0.5,1,1,1,0.03,0,0,1,1,1,1,1,1,inf,0,0
st_testgr3,2,0.5,0.5,0.5,1,1,1,0,0.01,0.01,1,1,1,1,1,1,0,1,1
st_testph4,0,0.5,0.5,0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
st_testph4,1,0.5,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1
st_testph4,2,0.5,0.5,0.5,1,1,1,0,0.42,0,1,1,1,1,1,1,0,inf,0
stockcycle,0,116.51,93.54,101.88,11605,10092,10397,222.12,199.79,235.09,1.14220451010886,0.91893468118196,1,1.11508049919024,0.970944079260741,1,0.944829639712451,0.849844740312221,1
stockcycle,1,220.85,124.81,94.75,16870,10263,7441,388.36,266.28,255.17,2.31697127937337,1.31394255874674,1,2.25036467312028,1.37422092560668,1,1.52196574832465,1.04353960105028,1
stockcycle,2,140.64,121.13,126.58,11728,12486,10920,257.77,251.16,254.6,1.1102053613419,0.957281705596488,1,1.07332123411978,1.14210526315789,1,1.01245090337785,0.986488609583661,1
super1,0,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super1,1,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super1,2,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super2,0,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super2,1,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super2,2,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super3,0,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super3,1,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super3,2,0.5,0.5,0.5,0,0,0,720000,720000,720000,1,1,1,1,1,1,1,1,1
super3t,0,7200,7200,7200,164,165,164,227453.64,227454.33,227454.69,1,1,1,1,1.00378787878788,1,0.999995383695979,0.999998417267193,1
super3t,1,7200,7200,7200,802,802,802,227454.69,227454.01,227454.69,1,1,1,1,1,1,1,0.999997010393587,1
super3t,2,7200,7200,7200,150,150,150,227454.69,227454.69,227455.38,1,1,1,1,1,1,0.999996966437989,0.999996966437989,1
supplychain,0,2.13,2.17,2.19,215,215,215,26.77,27.6,27.34,0.981191222570533,0.993730407523511,1,1,1,1,0.979151426481346,1.00950987564009,1
supplychain,1,2.11,2.17,2.18,218,218,218,27.43,28.78,27.27,0.977987421383648,0.996855345911949,1,1,1,1,1.00586725339201,1.05537220388706,1
supplychain,2,1.93,1.93,1.95,218,218,218,23.53,23.41,23.53,0.993220338983051,0.993220338983051,1,1,1,1,1,0.994900127496813,1
supplychainp1_020306,0,0.68,0.71,0.7,4,4,4,3.34,3.38,4.1,0.988235294117647,1.00588235294118,1,1,1,1,0.814634146341463,0.824390243902439,1
supplychainp1_020306,1,0.72,0.75,0.72,5,5,5,5.29,4.49,5.16,1,1.01744186046512,1,1,1,1,1.02519379844961,0.87015503875969,1
supplychainp1_020306,2,0.68,0.66,0.67,4,4,4,4.75,4.3,4.81,1.0059880239521,0.994011976047904,1,1,1,1,0.987525987525988,0.893970893970894,1
supplychainp1_022020,0,510.65,510.07,345.88,112854,112880,45652,3308.35,3304.03,4288.04,1.47500576568266,1.47333371771218,1,2.46883196363001,2.46940024479804,1,0.771529649909982,0.7705221966213,1
supplychainp1_022020,1,479.31,475.57,426.8,90491,90491,89871,4405.76,4362.36,4045.88,1.12274427302478,1.11400187003273,1,1.00689110935746,1.00689110935746,1,1.08894974640869,1.07822278465995,1
supplychainp1_022020,2,465.15,460.47,303.51,46131,46131,23315,5843.16,5790.72,4398.34,1.53082000591114,1.51545105251059,1,1.9744181080504,1.9744181080504,1,1.32849211293352,1.31656943301336,1
supplychainp1_030510,0,3.96,3.96,3.91,1084,1084,1084,61.41,60.85,60.41,1.010183299389,1.010183299389,1,1,1,1,1.01655355073663,1.00728356232412,1
supplychainp1_030510,1,1.96,2.07,2.94,168,168,471,35.6,37.22,39.36,0.751269035532995,0.779187817258883,1,0.469352014010508,0.469352014010508,1,0.904471544715447,0.945630081300813,1
supplychainp1_030510,2,1.56,1.62,2.85,142,142,758,33.95,34.94,47.33,0.664935064935065,0.680519480519481,1,0.282051282051282,0.282051282051282,1,0.717304035495457,0.738221001478977,1
supplychainp1_053050,0,7200,7200,7200,28616,29210,21024,206407.93,206149.64,205253.44,1,1,1,1.35940162847945,1.38752130278356,1,1.00562470475525,1.00436630928086,1
supplychainp1_053050,1,7200,7200,7200,30961,31827,32277,208898.61,208639.48,208305.65,1,1,1,0.959353862309664,0.986101244710751,1,1.00284658625438,1.00160259695308,1
supplychainp1_053050,2,7200,7200,7200,33445,34233,33380,207922.64,207713.54,210639.41,1,1,1,1.00194145758662,1.02547789725209,1,0.987102271127706,0.986109579399221,1
supplychainr1_020306,0,1.77,1.79,1.78,4,4,4,4.24,4.29,4.21,0.996402877697842,1.00359712230216,1,1,1,1,1.00712589073634,1.01900237529691,1
supplychainr1_020306,1,1.62,1.66,1.65,4,4,4,3.98,3.94,3.05,0.988679245283019,1.00377358490566,1,1,1,1,1.30491803278689,1.29180327868852,1
supplychainr1_020306,2,2.75,2.76,2.77,4,4,4,6.4,6.42,6.43,0.994694960212202,0.997347480106101,1,1,1,1,0.995334370139969,0.998444790046656,1
